"date","year","month","quarter","day_of_week","day_of_month","week_of_year","is_weekend","is_month_end","is_month_start","gdp_index","unemployment_rate","consumer_confidence","stock_market_index","temperature","precipitation","weather_severity_index","marketing_spend","email_campaigns_sent","social_media_impressions","influencer_collaborations","tv_ad_spend","competitor_price_index","shipping_cost_index","inventory_availability_rate","website_traffic","page_load_time_ms","mobile_traffic_pct","site_downtime_minutes","new_product_launches","daily_sales","order_count","avg_order_value","unique_customers","return_rate_pct","customer_acquisition_cost"
2019-04-06,2019,4,2,"Saturday",6,14,1,0,0,94.5689849528164,10.7783076503603,80.3654406838951,2803.14249895059,82.1409373531837,0,6,18331,2,347950,0,11989,99.7731307029894,89.241502474063,85.7,357662,1317,54,2,0,27260,288,94.65,255,7.2,239.62
2019-04-07,2019,4,2,"Sunday",7,14,1,0,0,95.0895066437473,10.810393352575,80.0947608578812,2766.90379900757,60.8399684690367,0.344346598347323,4,10360,1,1330813,0,3342,98.1767883538525,89.5783052682427,98.2,260014,1824,57,8,0,25385,307,82.69,261,13,132.31
2019-04-08,2019,4,2,"Monday",8,14,0,0,0,94.9319244101524,10.879008995569,83.3238649641827,2806.07203979783,83.0975213028214,0.115176290147445,8,24520,2,786523,0,12121,97.1591718923088,88.2882685667963,86.3,493870,1145,67,5,0,25169,377,66.76,332,13.3,246.18
2019-04-09,2019,4,2,"Tuesday",9,15,0,0,0,94.2505232989526,10.875149446634,82.4585652351135,2800.14511669565,91.7344002832581,0,2,24236,5,1673897,0,5762,94.9267037719373,88.9515188062411,85.4,263468,1951,51,8,0,28607,352,81.27,201,2.5,401.92
2019-04-10,2019,4,2,"Wednesday",10,15,0,0,0,93.1936873405325,10.9946093131405,81.9104998053924,2784.98163564858,84.5323430489719,0,1,18855,1,613011,0,4481,95.2181650360023,91.7658772351673,98.2,475337,2661,66,6,1,24684,306,80.67,269,4.5,233.64
2019-04-11,2019,4,2,"Thursday",11,15,0,0,0,92.9095717748671,10.9570851525426,80.9208574871175,2823.26401912017,68.6810497485398,0.507483036052909,4,5999,2,263582,0,12713,95.9672857696693,90.5123342567492,89.7,350427,1091,46,4,0,21247,243,87.44,161,6.1,124.2
2019-04-12,2019,4,2,"Friday",12,15,0,0,0,92.643942251725,11.0361504018594,78.6907364855371,2844.4550651061,91.0859873239844,0.486966706584808,9,23048,1,1345098,0,8554,95.6782761969864,88.8770917891367,86.7,436847,2554,65,2,0,28729,363,79.14,203,14.5,378.46
2019-04-13,2019,4,2,"Saturday",13,15,1,0,0,92.1790787771846,11.0427764101091,77.505431483731,2820.05430810477,75.0169388028733,0,7,6332,1,301340,0,7762,94.2178211359066,90.3658239101051,90.4,273326,3067,67,9,0,23829,279,85.41,167,6.1,126.39
2019-04-14,2019,4,2,"Sunday",14,15,1,0,0,92.0237675189879,11.1789200833002,80.3639723144633,2794.92255053662,82.2534086412943,0.331675860061542,5,12627,2,1044310,0,2352,93.7837224921382,90.5037141909716,98.5,77340,3051,75,8,0,26299,342,76.9,236,13.8,178.35
2019-04-15,2019,4,2,"Monday",15,15,0,0,0,91.8945902526562,11.2195953352856,77.150842399434,2823.31685177898,91.5160608665895,0,2,21341,2,1537099,0,10945,94.1089481117033,90.385425356975,97.9,329630,1075,64,3,0,24210,284,85.25,168,14,423.43
2019-04-16,2019,4,2,"Tuesday",16,16,0,0,0,92.4630892431076,11.2650589918534,76.6132979762636,2822.55859441747,88.8295679282714,0.429716795232587,1,18437,2,1478533,0,4333,94.5619840395861,88.0145516058192,96.5,155503,1057,69,10,2,24958,264,94.54,223,3.9,275.59
2019-04-17,2019,4,2,"Wednesday",17,16,0,0,0,92.0775244043388,11.3325192175144,75.4023174089737,2791.35032345257,94.950143096334,0.561429029510934,2,10712,2,1592440,0,2386,95.0608179874692,86.4992697383864,95.1,122562,1809,52,3,0,22312,291,76.67,168,12.3,212.54
2019-04-18,2019,4,2,"Thursday",18,16,0,0,0,92.3866124230109,11.3863256704708,74.2708470089862,2746.0576461987,91.7609486457193,0,7,23208,3,795729,0,14540,94.3557307723996,83.9120915491977,87.2,429615,1423,70,8,1,24789,338,73.34,265,12.2,291.92
2019-04-19,2019,4,2,"Friday",19,16,0,0,0,91.9198413092777,11.1892587295238,73.0474496094487,2725.87156333573,76.4220103784158,0,3,11815,2,220104,0,3988,95.5131004067909,83.8434377885812,98.8,62652,3202,58,5,0,23639,276,85.65,197,13.8,199.92
2019-04-20,2019,4,2,"Saturday",20,16,1,0,0,91.8288489484289,11.1986531896332,74.9939785157609,2721.59960130611,80.2875583732029,0.238386676321247,5,9417,3,297195,0,7638,94.6721097273781,83.5082516774269,91.6,493467,912,72,3,0,24112,296,81.46,169,12.8,185.74
2019-04-21,2019,4,2,"Sunday",21,16,1,0,0,91.5243972666449,11.2067002381084,74.4748688385893,2686.320166485,94.8019958837241,0.0487074862598135,1,21391,1,1605867,0,6139,94.6080142375258,84.5294159748521,96,356022,1762,71,7,0,27735,383,72.42,343,13.1,207.88
2019-04-22,2019,4,2,"Monday",22,16,0,0,0,91.9345905365829,11.2015992108721,74.338674444878,2709.0385009943,82.2510126265955,0.643456470287193,4,17152,1,1909280,1,5830,95.1212123571144,84.7125139788294,86.7,316165,1714,47,4,0,21038,272,77.35,194,14.3,294.71
2019-04-23,2019,4,2,"Tuesday",23,17,0,0,0,92.2626738491033,11.4006353366568,75.4782590723534,2725.10526365647,77.2948434891569,0.0454705054341018,2,15300,2,424121,1,4030,95.8108909949391,83.9957942650236,94.7,358663,3355,61,2,1,23379,251,93.14,148,3.9,344.59
2019-04-24,2019,4,2,"Wednesday",24,17,0,0,0,91.5274479725833,11.4637365902588,76.1320923059649,2729.25828368851,85.6308297163535,0.436900563888627,4,22348,1,1170702,0,3258,95.3513395332306,82.9537251605078,96.7,150438,2223,69,4,0,24541,356,68.94,232,10.9,321.09
2019-04-25,2019,4,2,"Thursday",25,17,0,0,0,91.4425591253842,11.4822092903502,76.0990013083275,2725.0742404336,76.7291733352675,0.608110966727552,1,19360,2,534085,0,9778,95.5278763359134,82.7200266110492,85.9,399202,1269,47,4,0,25147,355,70.84,225,3.5,286.81
2019-04-26,2019,4,2,"Friday",26,17,0,0,0,91.955209985024,11.5831463467237,74.7376723975764,2753.41800570214,84.2710022043067,0.129248595633596,7,10363,1,1563543,1,8105,96.0004114790376,82.1233779251112,92.4,230414,3069,46,3,0,23518,283,83.1,171,5.7,202.01
2019-04-27,2019,4,2,"Saturday",27,17,1,0,0,92.2753328539511,11.5026650176133,75.5844182624108,2760.69785228601,87.9286484723912,0.492663176276049,5,19924,3,993796,0,9362,96.3253661312143,80.9192219285846,87.7,381522,2416,67,7,0,28483,414,68.8,253,2.4,262.5
2019-04-28,2019,4,2,"Sunday",28,17,1,1,0,91.3138680720942,11.622794596917,77.5632529121345,2708.45221037528,79.6837931434266,0.01611168079676,5,20299,1,1476772,0,12367,96.0453392487081,82.2935539483004,90.5,235997,3230,68,5,0,25970,335,77.52,190,3.6,356.12
2019-04-29,2019,4,2,"Monday",29,17,0,1,0,91.4580337285928,11.7196439766994,79.6699343152001,2692.9567880669,96.1626341166737,0.125509700539668,1,22207,2,1335610,0,12729,95.8261950307305,83.3974205025706,95.4,240272,1238,71,3,0,26609,349,76.24,303,4,244.3
2019-04-30,2019,4,2,"Tuesday",30,18,0,1,0,91.5742443826891,11.5973116609952,79.9774843817413,2666.43407102499,82.9609450309609,0.0228692877399626,2,14091,2,943326,0,3383,96.4837236362004,84.7990608870969,88.9,196314,813,62,4,1,24806,323,76.8,208,7.9,225.82
2019-05-01,2019,5,2,"Wednesday",1,18,0,0,1,91.3637533758768,11.6129042345204,79.8471351827088,2657.83059811511,78.2877883448367,0,6,9316,4,426783,0,12335,98.0133621669931,83.8862507470872,95.3,99827,1038,51,4,0,20128,224,89.86,127,13.8,244.51
2019-05-02,2019,5,2,"Thursday",2,18,0,0,1,91.6990227271875,11.5829304743816,81.5841321226818,2707.06859006176,78.7842480457847,0.159853626784892,2,9408,2,677479,0,9245,97.5187682573553,83.9767668002632,85,470217,2811,51,9,0,21375,245,87.24,180,12.7,174.22
2019-05-03,2019,5,2,"Friday",3,18,0,0,1,91.4546839255787,11.6260604380385,81.4754937326347,2741.87681910966,78.6398066406215,0,4,5861,5,931872,0,10773,96.0304420088045,82.2323259974807,96.2,108027,3391,75,6,0,24666,329,74.97,290,14.2,67.37
2019-05-04,2019,5,2,"Saturday",4,18,1,0,0,91.6303606898579,11.5590841748866,82.0379018708852,2721.24402429708,88.5686300921372,0,4,17605,1,1726013,0,1626,95.5996856771292,82.2344096065745,94.6,192007,1890,48,7,0,24821,278,89.28,213,9.6,275.51
2019-05-05,2019,5,2,"Sunday",5,18,1,0,0,91.0289619570375,11.5616345125131,82.293944295189,2713.72314703022,60.7797075009052,0.258145287689175,6,17096,2,598951,0,6379,96.9587939553162,80.6355023141764,93.8,448208,972,55,5,0,25404,309,82.21,231,7.8,246.7
2019-05-06,2019,5,2,"Monday",6,18,0,0,0,90.8186233118019,11.3875451158442,84.5478977835339,2701.85607788109,71.0393551004505,0,3,15569,4,780500,0,10090,94.7639133524896,78.6016970854629,94.9,145104,1582,60,2,0,24948,323,77.24,183,7.1,283.59
2019-05-07,2019,5,2,"Tuesday",7,19,0,0,0,91.3892181113982,11.4231323558432,88.5323754689011,2712.07926749485,70.4868753190086,0,7,16125,1,1184051,1,6172,94.6702033860829,75.9911644223715,94.2,130325,1586,74,4,0,23682,264,89.7,153,5,351.31
2019-05-08,2019,5,2,"Wednesday",8,19,0,0,0,92.3011582143501,11.5281093158375,87.7761999567511,2722.87314716598,67.0769200110472,0,1,16031,2,1448800,1,2409,93.3731520309348,75.8243131861242,92,288413,1496,55,3,0,26955,396,68.07,244,10.6,219
2019-05-09,2019,5,2,"Thursday",9,19,0,0,0,91.8391577246349,11.6073796530578,87.118772178929,2750.55557798225,81.8028002566491,0.315343312958607,8,13051,1,1157481,0,5333,94.3788973634821,77.2171359203186,96.9,321924,2972,63,8,1,24371,272,89.6,187,4.1,232.64
2019-05-10,2019,5,2,"Friday",10,19,0,0,0,92.1035536687327,11.6035679307808,85.7022451452707,2778.40410388925,64.0841966857276,0,7,12290,3,601363,0,14490,94.4626361154443,77.3998997447576,95,94430,2547,67,7,0,30938,427,72.45,268,8.2,152.86
2019-05-11,2019,5,2,"Saturday",11,19,1,0,0,90.604235720425,11.5312520419876,85.7378787931723,2736.23775515137,76.2206539291627,0.423927989441232,9,5962,2,223672,0,8561,93.9383470965219,79.0907699795002,96.3,441896,2257,61,6,0,27651,368,75.14,258,12.8,77.03
2019-05-12,2019,5,2,"Sunday",12,19,1,0,0,89.5842393540426,11.3279445014447,87.7030828652149,2764.25673443933,67.3688368019626,0.202129029115834,9,15663,3,1684696,1,6854,93.1107902465998,79.8540079417695,89.1,340694,1928,47,5,0,29472,314,93.86,238,4.3,219.37
2019-05-13,2019,5,2,"Monday",13,19,0,0,0,90.3858987155023,11.5098542438988,88.0036133497744,2776.95485745383,64.042252775141,0,5,16578,3,1775651,0,2159,94.2830727228124,79.747211366288,98.4,253645,1115,62,4,0,24904,326,76.39,231,5.2,239.22
2019-05-14,2019,5,2,"Tuesday",14,20,0,0,0,89.9239697038817,11.6270762071995,88.8536399026487,2750.00371744431,74.4646788001298,0.595435880920466,3,23898,2,1497834,0,9716,93.8400843642459,80.2923038029923,90.7,115778,1767,52,2,1,29458,317,92.93,262,4.8,304.05
2019-05-15,2019,5,2,"Wednesday",15,20,0,0,0,89.8177660629498,11.7410007178115,84.4321017931227,2761.78856140492,69.3593087880925,0.222334279506781,5,6227,1,642322,0,5320,92.6998141867382,80.9145567043927,90.2,170470,1713,70,10,0,21935,240,91.4,141,6.7,147.21
2019-05-16,2019,5,2,"Thursday",16,20,0,0,0,89.5093192282424,11.8563366606145,85.6081188267823,2750.77121544668,68.1709620795224,0,8,21433,0,1631904,1,6126,93.0833093104754,79.9617946250333,98,398539,2683,46,3,1,23618,309,76.43,227,12.1,314.73
2019-05-17,2019,5,2,"Friday",17,20,0,0,0,89.5454355282469,11.7498211113454,86.8685306421109,2772.36259945988,74.3615297687325,0,9,11097,2,325604,0,9644,92.1073842586939,79.3443635430095,88.3,62459,2053,46,5,0,22850,250,91.4,217,7.6,170.46
2019-05-18,2019,5,2,"Saturday",18,20,1,0,0,89.2801544527627,11.7528621217137,87.5791289827812,2759.18934060435,67.4621355272157,0.0787287967238966,10,7100,1,894620,0,10719,92.4337655194231,77.9986309595447,96,416742,3181,46,5,0,21797,277,78.69,213,8.3,111.11
2019-05-19,2019,5,2,"Sunday",19,20,1,0,0,89.6537629614782,11.7716622278355,88.8598808135991,2768.20195314363,66.7922811236809,0.121938430281489,8,13722,3,205340,0,9733,93.0610143945278,79.2159624898641,91.5,227774,2636,55,8,0,24770,343,72.22,225,7.6,203.29
2019-05-20,2019,5,2,"Monday",20,20,0,0,0,89.2195283224024,11.7277527233256,88.9391098491382,2772.538738166,66.0636027008424,0.151856458485755,7,6161,2,1600248,0,7972,92.4064661064101,79.360217867014,86.7,427068,2981,73,3,0,18213,237,76.85,212,13.7,96.87
2019-05-21,2019,5,2,"Tuesday",21,21,0,0,0,89.5113211323923,11.795407264466,92.7948147493004,2758.11684243363,71.0480517343143,0,8,19557,0,353973,0,5318,93.6849534298427,78.3556158511633,91.7,268020,2445,61,5,0,20018,247,81.04,140,10,465.64
2019-05-22,2019,5,2,"Wednesday",22,21,0,0,0,89.9006274241493,11.7772348951596,93.3857746974743,2757.80628857948,69.7134391784871,0.226115486354699,5,15387,2,541971,0,8449,93.9870226242281,77.1177076886619,91.9,492743,1053,57,7,0,22621,241,93.86,191,8.1,268.53
2019-05-23,2019,5,2,"Thursday",23,21,0,0,0,89.7162208730645,11.6935210150325,96.2430692539723,2734.66170794969,82.5421792109132,0.331214084604146,8,11032,2,1569542,0,14759,92.484012299637,77.0837113342633,96.5,134651,1324,65,3,0,19332,236,81.92,150,6.2,245.16
2019-05-24,2019,5,2,"Friday",24,21,0,0,0,89.2978536818103,11.6768375003732,98.8800810624366,2757.89051700554,72.03625733364,0,9,14338,0,1002232,0,11809,92.5605149511844,76.7342734943051,88.6,398846,3355,67,5,0,22642,275,82.33,237,3.7,201.66
2019-05-25,2019,5,2,"Saturday",25,21,1,0,0,89.3223109274405,11.7231215376999,98.2370649941018,2750.19446088548,76.4415921813584,0.284396581469406,7,20820,1,988270,0,2966,92.5403205556575,76.3286513139108,95.7,445193,2922,59,11,0,26260,348,75.46,223,7.4,311.21
2019-05-26,2019,5,2,"Sunday",26,21,1,0,0,88.6495098934025,11.708429824648,102.047057599272,2758.47785122911,72.2799689313587,0.192287398892188,9,22168,1,375289,1,14002,90.6997363701615,77.0923367180827,90.7,403466,1763,55,5,0,25162,304,82.77,174,13.6,424.67
2019-05-27,2019,5,2,"Monday",27,21,0,0,0,88.7281305100112,11.7312176334592,104.20614176557,2752.57075656193,86.5375833024288,0.208076519158981,2,8149,2,1129520,0,14323,89.7710280138646,76.076202329863,95.3,370034,1373,64,2,0,19092,214,89.21,181,5.1,150.07
2019-05-28,2019,5,2,"Tuesday",28,22,0,1,0,88.4399459989506,11.7504833109584,106.734348945445,2776.45533901675,80.057836237176,0,7,21842,1,840809,0,1075,90.7093925187567,74.1937785744472,94.1,317881,3452,53,7,0,23932,279,85.78,239,6.4,304.63
2019-05-29,2019,5,2,"Wednesday",29,22,0,1,0,88.1045389926516,11.7840189645608,105.499926294008,2810.48032023595,74.9996279782361,0.284165958758946,6,19527,0,251300,1,4440,90.0966231106907,73.6808191597772,97.1,98107,3214,49,6,0,22407,282,79.46,209,10,311.44
2019-05-30,2019,5,2,"Thursday",30,22,0,1,0,88.3900878620746,11.7547351714683,109.019806353004,2805.73615640613,79.4370989840365,0,1,13720,3,450139,0,12677,91.7703176088125,74.5508830284354,85.5,114189,2096,54,5,0,24178,315,76.76,199,11,229.82
2019-05-31,2019,5,2,"Friday",31,22,0,1,0,88.8696520082792,11.7579544310598,105.267463479453,2811.6821980306,81.0461444166274,0.374409584884429,1,24203,2,536867,0,6117,90.1292587861108,74.7933485647656,89.2,447733,2294,56,2,1,27679,303,91.35,224,3.6,360.16
2019-06-01,2019,6,2,"Saturday",1,22,1,0,1,87.7463332573163,11.799062288041,101.729520410846,2797.26317507792,46.4252537098684,0,6,20832,0,1931214,0,3924,91.6839896124074,73.3492896472965,95.5,232613,1829,51,1,1,25099,374,67.11,250,13.2,277.76
2019-06-02,2019,6,2,"Sunday",2,22,1,0,1,87.014213026598,12.0574353594252,98.0311964366915,2765.12314902233,50.5640318683118,0,6,18669,2,1833123,1,2395,90.7192354352181,72.4202983574994,92.6,89804,1483,50,7,1,25034,300,83.45,252,10.1,246.94
2019-06-03,2019,6,2,"Monday",3,22,0,0,1,86.283333348365,11.9817063542352,96.0330712445614,2761.61283561096,67.4994091560649,0.024874426361942,0,9315,3,1544163,2,6266,91.1149801494249,72.5173955283528,88.4,243189,3290,45,4,0,18322,267,68.62,198,7.5,156.82
2019-06-04,2019,6,2,"Tuesday",4,23,0,0,0,86.1167476677074,11.8178627152207,94.9518830592048,2770.04172243805,54.2408666112074,0.0671825710408915,3,18219,1,1754331,0,2702,90.521927890811,72.0648899062252,89.4,271634,1105,46,5,0,22828,248,92.05,183,6.5,331.86
2019-06-05,2019,6,2,"Wednesday",5,23,0,0,0,85.9870513797377,11.8835834011329,93.3205442927631,2773.97196353546,71.3141466751004,0,8,19779,2,552765,0,7862,90.6429055395132,72.5129048334699,95.2,145573,1778,49,1,0,25112,293,85.71,256,4.7,257.54
2019-06-06,2019,6,2,"Thursday",6,23,0,0,0,86.3229143107909,11.8776616905823,94.8984931091128,2795.52502041998,81.5966767336315,0.130054834498258,1,11693,2,1103777,1,1023,91.4204777664131,73.4076595790381,93.6,54082,2675,54,3,0,21762,279,78,158,3.1,246.69
2019-06-07,2019,6,2,"Friday",7,23,0,0,0,86.4987702831312,11.9123146155557,91.5355534549681,2835.44384375242,58.4744956318227,0.312354323587473,2,6894,0,705377,0,11330,92.2960344906214,73.3288382440962,91.5,189546,1648,48,6,0,21535,251,85.8,223,5.6,103.05
2019-06-08,2019,6,2,"Saturday",8,23,1,0,0,87.164826633776,11.9901926712514,94.6140108671062,2867.44027956766,68.5471682207387,0,1,6563,2,1296620,0,4204,92.6598408968605,75.2257238070887,94,339162,1369,69,6,0,23724,294,80.69,250,12.6,87.51
2019-06-09,2019,6,2,"Sunday",9,23,1,0,0,87.3204344679205,12.1289725296972,93.7843513923701,2861.7390971155,59.2487500712801,0.133159582846925,6,20721,4,989006,0,14260,91.7098783452064,75.9546837364181,91.8,242831,2068,64,10,0,28021,305,91.87,211,7.2,327.35
2019-06-10,2019,6,2,"Monday",10,23,0,0,0,87.516001069329,12.0992147221645,91.1572878452307,2829.67821972579,54.4297237035607,0,4,15547,2,1334852,1,6625,91.7427445245618,76.9380700002115,94.3,321554,2235,60,4,0,22332,273,81.8,179,2.5,289.52
2019-06-11,2019,6,2,"Tuesday",11,24,0,0,0,87.9951216125493,11.9641057066319,89.7542085087724,2875.88353802479,47.058536613432,0,4,10063,4,1040758,0,3644,91.3398549021827,78.7428969915172,92.2,475688,2965,64,4,0,21394,239,89.51,189,9,177.48
2019-06-12,2019,6,2,"Wednesday",12,24,0,0,0,87.9380371790862,11.9366402308971,93.0149863250121,2911.41176863825,62.9566995480223,0,8,13726,1,1799989,0,7158,91.4057036703998,78.7106709302879,85.6,438269,2066,57,6,0,21006,278,75.56,199,2.3,229.92
2019-06-13,2019,6,2,"Thursday",13,24,0,0,0,87.7996637087709,11.8441860557923,93.5082183514354,2898.51202757322,67.6048371887451,0.0587899867631345,9,9005,3,747847,1,12863,90.8549748737778,78.3832859561896,89.7,65054,1780,65,4,0,19709,229,86.07,205,5.6,146.42
2019-06-14,2019,6,2,"Friday",14,24,0,0,0,87.9297214284641,11.857951169973,95.4829009549396,2888.12276410653,55.7459908573861,0.144159549924728,3,22249,4,1439278,0,12634,91.5144359379012,76.9861105295608,92.1,74010,2307,56,4,0,25873,326,79.37,183,11,405.26
2019-06-15,2019,6,2,"Saturday",15,24,1,0,0,87.3689580582312,12.01342546481,94.2372983905231,2885.98762045503,61.5651744244775,0.223070791024672,3,19568,0,1441525,0,189,90.9218334457465,77.315845771619,89.5,178964,2874,66,7,0,22342,284,78.67,233,5.3,279.94
2019-06-16,2019,6,2,"Sunday",16,24,1,0,0,87.4695303359935,11.7620112370646,93.1870925357927,2874.66576694825,58.8707397429912,0,7,20510,0,1028004,0,11566,90.4866500595773,78.0913541501552,95.6,260548,1069,47,7,0,23395,290,80.67,165,3,414.34
2019-06-17,2019,6,2,"Monday",17,24,0,0,0,87.3052324238309,11.6762804376197,92.8042726068293,2824.560289757,49.3322118199743,0.22166741982927,6,9245,3,1250953,0,1195,90.4624779357857,78.9140352012709,86.9,296406,1809,48,5,1,15489,175,88.51,157,10.2,196.28
2019-06-18,2019,6,2,"Tuesday",18,25,0,0,0,87.6008006928465,11.5390377616404,93.812641812614,2811.57763894167,62.5974970562025,0.417866547497325,9,6199,2,502941,0,8174,90.2466662786526,77.5891203400301,97.4,61389,1723,60,0,0,16546,232,71.32,130,3,158.95
2019-06-19,2019,6,2,"Wednesday",19,25,0,0,0,86.9397898984095,11.6520030546063,93.5327716617009,2871.95604693408,59.4072076341586,0,9,19573,4,1207851,0,3930,91.21910065875,76.1205754666708,94.2,63894,1768,67,4,0,21515,266,80.88,235,10.2,277.63
2019-06-20,2019,6,2,"Thursday",20,25,0,0,0,87.7247884526938,11.6160311854921,94.2554616988916,2866.67346295457,40.7957053328107,0.230125631289794,6,14663,4,107615,1,4083,91.1657480109051,75.8105197678051,98.6,203061,970,47,9,0,19735,220,89.7,181,9.3,270.04
2019-06-21,2019,6,2,"Friday",21,25,0,0,0,87.1999700807507,11.6269487344032,92.2190652583004,2833.17540478525,65.9147552906462,0.381013150079931,6,23572,4,1840926,2,3127,90.4431317805314,76.0155773243843,90.2,115602,2476,57,4,0,24303,259,93.83,208,13.7,377.76
2019-06-22,2019,6,2,"Saturday",22,25,1,0,0,87.1243196876306,11.5035304521948,92.6567532204783,2835.76364273017,65.8859884499608,0.109545740096594,7,18608,1,1788840,0,406,90.2775438393479,76.8574999534776,98.5,394688,2293,50,5,0,22986,328,70.08,295,12.8,210.26
2019-06-23,2019,6,2,"Sunday",23,25,1,0,0,87.1592678295525,11.4791074466388,90.6686863686989,2875.59944815555,52.0235751109837,0,5,11729,4,1817100,0,6376,90.4111105648292,78.0006981547247,98,182091,3336,62,2,0,23512,290,81.08,165,14.5,236.95
2019-06-24,2019,6,2,"Monday",24,25,0,0,0,86.8953827709379,11.5260569658901,88.8165510572007,2847.2961268147,55.7825273966721,0.245953690707605,1,11895,1,1430607,0,3727,91.0112204555643,79.3512277856424,93.8,310854,2275,65,3,0,17302,205,84.4,137,8.6,289.42
2019-06-25,2019,6,2,"Tuesday",25,26,0,0,0,86.8438060377362,11.4504669429849,87.7836136055915,2878.31689869769,75.8687894316437,0.16553786334252,6,6201,0,1955647,0,14880,91.7348031112213,79.2287739732851,94.1,344784,1708,61,3,0,18169,274,66.31,199,12.8,103.87
2019-06-26,2019,6,2,"Wednesday",26,26,0,0,0,87.3181068561234,11.6274043315172,87.1795493667045,2860.8919364822,61.28456788518,0.11677174763179,10,12720,1,1916447,0,8578,91.8664538997307,79.4787613363143,90.4,370914,3030,67,4,0,19374,229,84.6,133,13.2,318.8
